removed_subject,converged,optimizer,Intercept,Intercept__difference_from_full,"C(condition, Treatment(reference='Neutral'))[T.Standard]","C(condition, Treatment(reference='Neutral'))[T.Standard]__difference_from_full",sequence_c10,sequence_c10__difference_from_full,subject_accuracy_z,subject_accuracy_z__difference_from_full,item_entropy_z,item_entropy_z__difference_from_full,subject_mean_models_z,subject_mean_models_z__difference_from_full,models_within_subject_z,models_within_subject_z__difference_from_full
65028,True,lbfgs,73.38354574291388,0.2321340668762133,4.897743249808465,-0.23796560478416495,-0.42881649538917466,0.008575147496975799,0.3699051830282776,0.060112481809681484,-2.495149856151465,-0.0008987765534405057,-1.7107776259350145,0.08976233968795766,-0.4661308948321292,0.02472540045077304
65048,True,lbfgs,73.15205350070612,0.0006418246684489759,5.137504775181617,0.0017959205889876984,-0.45113176590825205,-0.013740123022101591,0.3096648127820329,-0.00012788843656319493,-2.476711830020454,0.01753924957757036,-1.802380370451659,-0.001840404828686859,-0.48336761210819396,0.007488683174708299
65063,True,lbfgs,73.17041531235466,0.0190036363169952,4.8265614157295476,-0.30914743886308216,-0.4457222138761357,-0.008330570989985242,0.2698775189408721,-0.039915182277724004,-2.5020229337718196,-0.007771854173795223,-1.7143569750184522,0.08618299060451995,-0.49302442641392386,-0.0021681311310216
65065,True,lbfgs,73.21817745636864,0.06676578033096803,5.065471723785531,-0.07023713080709904,-0.4085851684169436,0.028806474469206866,0.3210783814936797,0.011285680275083587,-2.4997801429954407,-0.005529063397416323,-1.772130219600559,0.028409746022413085,-0.511565154506009,-0.02070885922310678
65071,True,lbfgs,73.20447921336014,0.05306753732247671,5.085530306692373,-0.050178547900256554,-0.4537919672125651,-0.01640032432641464,0.3074932269287873,-0.0022994742898088116,-2.508057439854125,-0.013806360256100714,-1.8336310230980872,-0.03309105747511509,-0.48190546599001544,0.00895082929288682
65079,True,lbfgs,73.40539661354157,0.25398493750390116,4.849986943145532,-0.2857219114470979,-0.44347206116974897,-0.00608041828359851,0.2541082905324198,-0.0556844106861763,-2.459010869786868,0.03524020981115639,-1.6037170623564043,0.19682290326656782,-0.47078438432405567,0.020071910958846584
65080,True,lbfgs,73.12245951140048,-0.028952164637189526,5.072799995321285,-0.06290885927134493,-0.45408367422276397,-0.01669203133661351,0.40638253565181226,0.09658983443321617,-2.490232852083791,0.00401822751423353,-1.9080029282899942,-0.10746296266702204,-0.5106889064018002,-0.019832611118897947
65088,True,lbfgs,72.84934808753913,-0.302063588498541,5.484716015605924,0.34900716101329454,-0.4530887522536477,-0.01569710936749724,0.5370537722733218,0.22726107105472576,-2.486306460454239,0.007944619143785303,-1.9179944404272062,-0.1174544748042341,-0.5021934686552258,-0.011337173372323595
65112,True,lbfgs,73.14952940143063,-0.0018822746070412677,5.118090319951927,-0.017618534640702954,-0.4174512525729245,0.019940390313225975,0.33259709893323947,0.022804397714643376,-2.529109154766475,-0.03485807516845041,-1.8230067065852793,-0.022466740962307163,-0.46720356752596737,0.023652727756934888
65163,True,lbfgs,73.14975075895022,-0.0016609170874488655,5.191940182955811,0.056231328363181454,-0.4630771231509246,-0.02568548026477413,0.3035190603382075,-0.006273640880388565,-2.4846943688842753,0.009556710713749084,-1.808906933067348,-0.008366967444375817,-0.49793913505019,-0.007082839767287741
65222,True,lbfgs,73.37320168664995,0.2217900106122812,4.922776348033479,-0.21293250655915053,-0.4634963700470302,-0.026104727160879748,0.26003125447246167,-0.04976144674613442,-2.506156683621334,-0.011905604023309646,-1.912723151430066,-0.11218318580709385,-0.4759038442468012,0.014952451036101044
65278,True,lbfgs,73.11847340437012,-0.032938271667546815,5.07549755678924,-0.06021129780338974,-0.47852311465657305,-0.04113147177042259,0.41056885111283936,0.10077614989424327,-2.46840907415815,0.02584200543987425,-1.9126604977393806,-0.11212053211640849,-0.47161863593427644,0.019237659348625813
65305,True,lbfgs,73.03759154575125,-0.11382013028641325,5.223351123680319,0.08764226908768968,-0.43389440103557053,0.003497241850579924,0.2542968869280689,-0.05549581429052719,-2.506195485057771,-0.011944405459746399,-1.6808054965137107,0.11973446910926144,-0.495479296165083,-0.004623000882180761
65322,True,lbfgs,73.0774144946092,-0.07399718142846723,5.212639776828912,0.07693092223628195,-0.41580422825314417,0.021587414633006285,0.2785225285331034,-0.0312701726854927,-2.4637125925198453,0.030538487078179077,-1.821276520233133,-0.020736554610160773,-0.427558669305214,0.06329762597768823
65323,True,lbfgs,73.11032498082513,-0.04108669521254171,5.410697583902715,0.27498872931008567,-0.4443462191046156,-0.006954576218465125,0.3855295940172976,0.0757368927987015,-2.4781626520263065,0.01608842757171791,-1.9964501250960267,-0.19591015947305457,-0.499482087174694,-0.008625791891791745
65466,True,lbfgs,73.19414091079912,0.04272923476145252,4.771504575811597,-0.3642042787810329,-0.4422993645408851,-0.004907721654734631,0.2745860243924032,-0.035206676826192884,-2.513760350921013,-0.01950927132298874,-1.5621063388496947,0.2384336267732774,-0.4876986113099993,0.003157683972902947
65502,True,lbfgs,73.21238096668041,0.06096929064274548,5.071573865291613,-0.06413498930101635,-0.40638255323659517,0.031009089649555288,0.32009935202089934,0.010306650802303252,-2.499264213428055,-0.005013133830030547,-1.7745947567951923,0.025945208827779842,-0.5064289073126629,-0.015572612029760624
65554,True,lbfgs,73.10216605645557,-0.049245619582094946,4.987943366458964,-0.14776548813366563,-0.431132822897168,0.006258819988982478,0.4633056388520759,0.15351293763347978,-2.488736433640662,0.005514645957362507,-1.9936002268437856,-0.19306026122081343,-0.46412761312872125,0.026728682154181005
65585,True,lbfgs,73.16320335918809,0.01179168315042034,5.120093627426427,-0.015615227166202672,-0.43930332839177777,-0.001911685505627314,0.30222558443364594,-0.007567116784950145,-2.5067000485335504,-0.01244896893552605,-1.7915935799505682,0.008946385672403911,-0.504674165055625,-0.013817869772722757
65909,True,lbfgs,73.3351770472271,0.1837653711894376,4.9840714158859,-0.15163743870672963,-0.4423436653572075,-0.004952022471057027,0.37644345888322156,0.06665075766462547,-2.509345197164718,-0.015094117566693654,-1.9737453134437581,-0.173205347820786,-0.48310240566736,0.007753889615542242
