subject_id,task,premise_1,premise_2,number_models_generated,std_models_generated,minimum_models_generated,maximum_models_generated,n_samples,n_parameter_sets_used,epsilon,lambda,omega,sigma,task_type,simulation_setting
64066,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.6000000000000001,3.26,0.0,0.5,MT,20
64066,2,All B are C,All A are B,2.3,0.4583,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,MP,20
64066,3,All B are C,All A are C,2.45,0.4975,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,AC,20
64066,4,All B are C,No A are B,4.2,2.2271,2,7,20,1,0.6000000000000001,3.26,0.0,0.5,DA,20
64105,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.6000000000000001,3.26,0.0,0.5,MT,20
64105,2,All B are C,All A are B,2.3,0.4583,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,MP,20
64105,3,All B are C,All A are C,2.45,0.4975,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,AC,20
64105,4,All B are C,No A are B,4.2,2.2271,2,7,20,1,0.6000000000000001,3.26,0.0,0.5,DA,20
64116,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
64116,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
64116,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
64116,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
64123,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
64123,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
64123,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
64123,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
64159,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
64159,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
64159,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
64159,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
64189,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
64189,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
64189,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
64189,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
64222,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
64222,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
64222,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
64222,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
64250,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
64250,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
64250,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
64250,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
64258,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.7000000000000001,0.9,MT,20
64258,2,All B are C,All A are B,2.5,0.5,2,3,20,1,0.5,4.05,0.7000000000000001,0.9,MP,20
64258,3,All B are C,All A are C,2.95,0.2179,2,3,20,1,0.5,4.05,0.7000000000000001,0.9,AC,20
64258,4,All B are C,No A are B,6.6,1.241,2,8,20,1,0.5,4.05,0.7000000000000001,0.9,DA,20
64270,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
64270,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
64270,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
64270,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
64312,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.5,0.5,MT,20
64312,2,All B are C,All A are B,2.35,0.477,2,3,20,1,0.5,4.05,0.5,0.5,MP,20
64312,3,All B are C,All A are C,2.5,0.5,2,3,20,1,0.5,4.05,0.5,0.5,AC,20
64312,4,All B are C,No A are B,4.7,2.492,2,8,20,1,0.5,4.05,0.5,0.5,DA,20
64363,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
64363,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
64363,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
64363,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
64369,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
64369,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
64369,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
64369,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
64386,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
64386,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
64386,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
64386,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
64388,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
64388,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
64388,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
64388,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
64392,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
64392,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
64392,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
64392,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
64434,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.5,0.8,MT,20
64434,2,All B are C,All A are B,2.4,0.4899,2,3,20,1,0.5,4.05,0.5,0.8,MP,20
64434,3,All B are C,All A are C,2.75,0.433,2,3,20,1,0.5,4.05,0.5,0.8,AC,20
64434,4,All B are C,No A are B,6.15,2.1972,2,8,20,1,0.5,4.05,0.5,0.8,DA,20
64438,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
64438,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
64438,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
64438,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
64450,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.5,0.2,MT,20
64450,2,All B are C,All A are B,2.15,0.3571,2,3,20,1,0.5,4.05,0.5,0.2,MP,20
64450,3,All B are C,All A are C,2.2,0.4,2,3,20,1,0.5,4.05,0.5,0.2,AC,20
64450,4,All B are C,No A are B,2.5,1.533,2,8,20,1,0.5,4.05,0.5,0.2,DA,20
64597,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.6000000000000001,3.26,0.0,0.5,MT,20
64597,2,All B are C,All A are B,2.3,0.4583,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,MP,20
64597,3,All B are C,All A are C,2.45,0.4975,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,AC,20
64597,4,All B are C,No A are B,4.2,2.2271,2,7,20,1,0.6000000000000001,3.26,0.0,0.5,DA,20
64615,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.5,0.2,MT,20
64615,2,All B are C,All A are B,2.15,0.3571,2,3,20,1,0.5,4.05,0.5,0.2,MP,20
64615,3,All B are C,All A are C,2.2,0.4,2,3,20,1,0.5,4.05,0.5,0.2,AC,20
64615,4,All B are C,No A are B,2.5,1.533,2,8,20,1,0.5,4.05,0.5,0.2,DA,20
64652,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
64652,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
64652,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
64652,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
64685,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.5,0.8,MT,20
64685,2,All B are C,All A are B,2.4,0.4899,2,3,20,1,0.5,4.05,0.5,0.8,MP,20
64685,3,All B are C,All A are C,2.75,0.433,2,3,20,1,0.5,4.05,0.5,0.8,AC,20
64685,4,All B are C,No A are B,6.15,2.1972,2,8,20,1,0.5,4.05,0.5,0.8,DA,20
64695,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.7000000000000001,0.9,MT,20
64695,2,All B are C,All A are B,2.5,0.5,2,3,20,1,0.5,4.05,0.7000000000000001,0.9,MP,20
64695,3,All B are C,All A are C,2.95,0.2179,2,3,20,1,0.5,4.05,0.7000000000000001,0.9,AC,20
64695,4,All B are C,No A are B,6.6,1.241,2,8,20,1,0.5,4.05,0.7000000000000001,0.9,DA,20
64707,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
64707,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
64707,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
64707,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
64708,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
64708,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
64708,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
64708,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
64776,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
64776,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
64776,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
64776,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
64793,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
64793,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
64793,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
64793,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
64806,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
64806,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
64806,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
64806,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
64843,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.6000000000000001,3.26,0.0,0.5,MT,20
64843,2,All B are C,All A are B,2.3,0.4583,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,MP,20
64843,3,All B are C,All A are C,2.45,0.4975,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,AC,20
64843,4,All B are C,No A are B,4.2,2.2271,2,7,20,1,0.6000000000000001,3.26,0.0,0.5,DA,20
64869,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
64869,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
64869,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
64869,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
64871,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.6000000000000001,3.26,0.0,0.5,MT,20
64871,2,All B are C,All A are B,2.3,0.4583,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,MP,20
64871,3,All B are C,All A are C,2.45,0.4975,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,AC,20
64871,4,All B are C,No A are B,4.2,2.2271,2,7,20,1,0.6000000000000001,3.26,0.0,0.5,DA,20
64882,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
64882,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
64882,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
64882,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
64888,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
64888,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
64888,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
64888,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
64890,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.6000000000000001,3.26,0.0,0.5,MT,20
64890,2,All B are C,All A are B,2.3,0.4583,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,MP,20
64890,3,All B are C,All A are C,2.45,0.4975,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,AC,20
64890,4,All B are C,No A are B,4.2,2.2271,2,7,20,1,0.6000000000000001,3.26,0.0,0.5,DA,20
64919,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
64919,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
64919,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
64919,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
64923,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.6000000000000001,3.26,0.0,0.5,MT,20
64923,2,All B are C,All A are B,2.3,0.4583,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,MP,20
64923,3,All B are C,All A are C,2.45,0.4975,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,AC,20
64923,4,All B are C,No A are B,4.2,2.2271,2,7,20,1,0.6000000000000001,3.26,0.0,0.5,DA,20
64926,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.5,0.5,MT,20
64926,2,All B are C,All A are B,2.35,0.477,2,3,20,1,0.5,4.05,0.5,0.5,MP,20
64926,3,All B are C,All A are C,2.5,0.5,2,3,20,1,0.5,4.05,0.5,0.5,AC,20
64926,4,All B are C,No A are B,4.7,2.492,2,8,20,1,0.5,4.05,0.5,0.5,DA,20
64939,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
64939,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
64939,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
64939,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
64947,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.5,0.2,MT,20
64947,2,All B are C,All A are B,2.15,0.3571,2,3,20,1,0.5,4.05,0.5,0.2,MP,20
64947,3,All B are C,All A are C,2.2,0.4,2,3,20,1,0.5,4.05,0.5,0.2,AC,20
64947,4,All B are C,No A are B,2.5,1.533,2,8,20,1,0.5,4.05,0.5,0.2,DA,20
64973,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.5,0.2,MT,20
64973,2,All B are C,All A are B,2.15,0.3571,2,3,20,1,0.5,4.05,0.5,0.2,MP,20
64973,3,All B are C,All A are C,2.2,0.4,2,3,20,1,0.5,4.05,0.5,0.2,AC,20
64973,4,All B are C,No A are B,2.5,1.533,2,8,20,1,0.5,4.05,0.5,0.2,DA,20
64976,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
64976,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
64976,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
64976,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
65018,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.6000000000000001,3.26,0.0,0.5,MT,20
65018,2,All B are C,All A are B,2.3,0.4583,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,MP,20
65018,3,All B are C,All A are C,2.45,0.4975,2,3,20,1,0.6000000000000001,3.26,0.0,0.5,AC,20
65018,4,All B are C,No A are B,4.2,2.2271,2,7,20,1,0.6000000000000001,3.26,0.0,0.5,DA,20
65021,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
65021,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
65021,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
65021,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
65028,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
65028,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
65028,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
65028,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
65048,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
65048,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
65048,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
65048,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
65063,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.5,0.2,MT,20
65063,2,All B are C,All A are B,2.15,0.3571,2,3,20,1,0.5,4.05,0.5,0.2,MP,20
65063,3,All B are C,All A are C,2.2,0.4,2,3,20,1,0.5,4.05,0.5,0.2,AC,20
65063,4,All B are C,No A are B,2.5,1.533,2,8,20,1,0.5,4.05,0.5,0.2,DA,20
65065,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
65065,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
65065,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
65065,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
65071,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
65071,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
65071,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
65071,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
65079,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.7000000000000001,0.9,MT,20
65079,2,All B are C,All A are B,2.5,0.5,2,3,20,1,0.5,4.05,0.7000000000000001,0.9,MP,20
65079,3,All B are C,All A are C,2.95,0.2179,2,3,20,1,0.5,4.05,0.7000000000000001,0.9,AC,20
65079,4,All B are C,No A are B,6.6,1.241,2,8,20,1,0.5,4.05,0.7000000000000001,0.9,DA,20
65080,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
65080,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
65080,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
65080,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
65088,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.5,0.2,MT,20
65088,2,All B are C,All A are B,2.15,0.3571,2,3,20,1,0.5,4.05,0.5,0.2,MP,20
65088,3,All B are C,All A are C,2.2,0.4,2,3,20,1,0.5,4.05,0.5,0.2,AC,20
65088,4,All B are C,No A are B,2.5,1.533,2,8,20,1,0.5,4.05,0.5,0.2,DA,20
65112,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
65112,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
65112,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
65112,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
65163,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.5,0.2,MT,20
65163,2,All B are C,All A are B,2.15,0.3571,2,3,20,1,0.5,4.05,0.5,0.2,MP,20
65163,3,All B are C,All A are C,2.2,0.4,2,3,20,1,0.5,4.05,0.5,0.2,AC,20
65163,4,All B are C,No A are B,2.5,1.533,2,8,20,1,0.5,4.05,0.5,0.2,DA,20
65216,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.5,0.8,MT,20
65216,2,All B are C,All A are B,2.4,0.4899,2,3,20,1,0.5,4.05,0.5,0.8,MP,20
65216,3,All B are C,All A are C,2.75,0.433,2,3,20,1,0.5,4.05,0.5,0.8,AC,20
65216,4,All B are C,No A are B,6.15,2.1972,2,8,20,1,0.5,4.05,0.5,0.8,DA,20
65222,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
65222,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
65222,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
65222,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
65278,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
65278,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
65278,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
65278,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
65305,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
65305,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
65305,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
65305,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
65322,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
65322,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
65322,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
65322,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
65323,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
65323,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
65323,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
65323,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
65466,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MT,20
65466,2,All B are C,All A are B,2.0,0.0,2,2,20,1,0.5,4.05,0.6000000000000001,0.1,MP,20
65466,3,All B are C,All A are C,2.1,0.3,2,3,20,1,0.5,4.05,0.6000000000000001,0.1,AC,20
65466,4,All B are C,No A are B,2.75,1.8131,2,8,20,1,0.5,4.05,0.6000000000000001,0.1,DA,20
65502,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
65502,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
65502,3,All B are C,All A are C,2.85,0.3571,2,3,20,1,0.5,4.05,0.2,0.9,AC,20
65502,4,All B are C,No A are B,6.65,1.6815,2,8,20,1,0.5,4.05,0.2,0.9,DA,20
65527,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.7000000000000001,0.9,MT,20
65527,2,All B are C,All A are B,2.5,0.5,2,3,20,1,0.5,4.05,0.7000000000000001,0.9,MP,20
65527,3,All B are C,All A are C,2.95,0.2179,2,3,20,1,0.5,4.05,0.7000000000000001,0.9,AC,20
65527,4,All B are C,No A are B,6.6,1.241,2,8,20,1,0.5,4.05,0.7000000000000001,0.9,DA,20
65554,1,All B are C,No A are C,2.0,0.0,2,2,20,1,0.5,4.05,0.2,0.9,MT,20
65554,2,All B are C,All A are B,2.75,0.433,2,3,20,1,0.5,4.05,0.2,0.9,MP,20
