"sona_id","age","gender","condition","stimulus","type","validity","believability","conflict","qnum","total_qnum","response","correct","rt","logRT","feelingR","rt_for","trial_num","statementEval"
"64882",18,"Male","Standard","<p>All things that need oxygen have lungs.</p><p>Fire needs oxygen.</p>","MP","Valid","Unbelievable","Conflict","4",111,"No","false",4375,8.38366179879172,100,3245.5,4,0
"64882",18,"Male","Standard","<p>All plants are green.</p><p>Mushrooms are not green.</p>","MT","Valid","Believable","No-conflict","6",76,"No","false",1819.30000019073,7.5062070908076,97,2593.19999980927,5,4
"64882",18,"Male","Standard","<p>All birds can fly.</p><p>Penguins cannot fly.</p>","MT","Valid","Unbelievable","Conflict","1",5,"Yes","true",464.900000095367,6.14182232890167,99,2230.7999997139,6,0
"64882",18,"Male","Standard","<p>All sports require equipment.</p><p>Talking does not require equipment.</p>","MT","Valid","Believable","No-conflict","3",90,"Yes","true",1652.30000019073,7.40992353577238,94,3272.60000038147,7,10
"64882",18,"Male","Standard","<p>All cycling requires shoes.</p><p>Swimming is not cycling.</p>","DA","Invalid","Believable","Conflict","7",16,"Yes","false",NA,NA,96,3881.59999990463,8,10
"64882",18,"Male","Standard","<p>All humans have skin.</p><p>Newborns have skin.</p>","AC","Invalid","Believable","Conflict","8",49,"Yes","false",1378.09999990463,7.2284610178119,76,2951.40000009537,9,10
"64882",18,"Male","Standard","<p>All dogs have snouts.</p><p>Labradors have snouts.</p>","AC","Invalid","Believable","Conflict","4",18,"Yes","false",3840.09999990463,8.25325368688453,90,4575.30000019073,10,10
"64882",18,"Male","Standard","<p>All fruits can be eaten.</p><p>Knives cannot be eaten.</p>","MT","Valid","Believable","No-conflict","2",29,"Yes","true",1004.09999990463,6.91184689679041,100,5021.40000009537,11,10
"64882",18,"Male","Standard","<p>All flowers need air.</p><p>Daisies need air.</p>","AC","Invalid","Believable","Conflict","5",23,"Yes","false",507.5,6.22949671091594,77,2448.5,12,10
"64882",18,"Male","Standard","<p>All fruits can be eaten.</p><p>Knives are not fruits.</p>","DA","Invalid","Believable","Conflict","1",28,"Yes","false",1080.09999990463,6.98480890833613,97,3013.30000019073,13,10
"64882",18,"Male","Standard","<p>All dogs have snouts.</p><p>Labradors are dogs.</p>","MP","Valid","Believable","No-conflict","3",17,"Yes","true",2863.40000009537,7.95976500895953,94,2315,14,0
"64882",18,"Male","Standard","<p>All sports require equipment.</p><p>Talking is not a sport.</p>","DA","Invalid","Believable","Conflict","4",91,"Yes","false",1590.5,7.3718037111892,77,3268,15,10
"64882",18,"Male","Standard","<p>All metal is hard to break.</p><p>Bricks are not metal.</p>","DA","Invalid","Unbelievable","No-conflict","7",69,"Yes","false",6218.7999997139,8.73533224102958,84,3098.30000019073,16,0
"64882",18,"Male","Standard","<p>All trees will become tall.</p><p>Bonsai are trees.</p>","MP","Valid","Unbelievable","Conflict","3",120,"Yes","true",1433.90000009537,7.2681532837875,75,2323,17,0
"64882",18,"Male","Standard","<p>All mammals have fur.</p><p>Hedgehogs don't have fur.</p>","MT","Valid","Unbelievable","Conflict","5",66,"Yes","true",4708,8.45701846838017,72,2165.60000038147,18,0
"64882",18,"Male","Standard","<p>All glass objects are fragile.</p><p>Sofas are not made of glass.</p>","DA","Invalid","Believable","Conflict","8",36,"Yes","false",3984.5,8.2901671128378,80,2122.90000009537,19,7
"64882",18,"Male","Standard","<p>All flowers need air.</p><p>Daisies are flowers.</p>","MP","Valid","Believable","No-conflict","5",22,"Yes","true",1234.2999997139,7.11825928651809,84,3644.30000019073,20,10
"64882",18,"Male","Standard","<p>All metal is hard to break.</p><p>Aluminum foil is not hard to break.</p>","MT","Valid","Unbelievable","Conflict","7",68,"Yes","true",4188.2999997139,8.3400502025944,67,2645.19999980927,21,3
"64882",18,"Male","Standard","<p>All humans have skin.</p><p>Newborns are human.</p>","MP","Valid","Believable","No-conflict","8",48,"Yes","true",1113.59999990463,7.01535328949452,69,2808.59999990463,22,10
"64882",18,"Male","Standard","<p>All humans have two legs.</p><p>Leg amputees are human.</p>","MP","Valid","Unbelievable","Conflict","2",50,"Yes","true",4252.69999980927,8.35530935427738,76,4142.2000002861,23,0
"64882",18,"Male","Standard","<p>All fuel is liquid.</p><p>Coal is fuel.</p>","MP","Valid","Unbelievable","Conflict","6",31,"Yes","true",713.199999809265,6.56976188572155,78,2684.2999997139,24,0
"64882",18,"Male","Standard","<p>All trees have branches.</p><p>Maples are trees.</p>","MP","Valid","Believable","No-conflict","6",113,"Yes","true",5602.40000009537,8.63095035635833,87,2183.39999961853,25,0
"64882",18,"Male","Standard","<p>All humans have two legs.</p><p>Leg amputees do not have two legs.</p>","MT","Valid","Unbelievable","Conflict","3",51,"Yes","true",4891.59999990463,8.49527472729572,74,2724.7999997139,26,0
"64882",18,"Male","Standard","<p>All trees will become tall.</p><p>Skyscrapers under construction will become tall.</p>","AC","Invalid","Unbelievable","No-conflict","4",121,"No","true",4646.09999990463,8.44378343696971,78,4404.5,27,0
"64882",18,"Male","Standard","<p>All metals are solid.</p><p>Ceramic is not a metal.</p>","DA","Invalid","Unbelievable","No-conflict","1",72,"Yes","false",1896.40000009537,7.54771263107825,72,3007.90000009537,28,0
"64882",18,"Male","Standard","<p>All mammals can walk.</p><p>Whales are mammals.</p>","MP","Valid","Unbelievable","Conflict","1",64,"Yes","true",1636.5,7.40031509394124,77,5431.7999997139,29,0
"64882",18,"Male","Standard","<p>All plants need sunlight.</p><p>Solar panels are not plants.</p>","DA","Invalid","Unbelievable","No-conflict","8",79,"Yes","false",3443.7000002861,8.14430175382264,80,1940.19999980927,30,3
"64882",18,"Male","Standard","<p>All trees have roots.</p><p>Oaks have roots.</p>","AC","Invalid","Believable","Conflict","1",116,"Yes","false",767.300000190735,6.6428778594322,70,2695,31,10
"64882",18,"Male","Standard","<p>All metals are solid.</p><p>Mercury is not solid.</p>","MT","Valid","Unbelievable","Conflict","2",73,"Yes","true",3458.40000009537,8.148561333381,67,1948.09999990463,32,0
"64882",18,"Male","Standard","<p>All fish swim.</p><p>Dolphins swim.</p>","AC","Invalid","Unbelievable","No-conflict","5",20,"Yes","false",853.300000190735,6.74911118576607,71,2118.19999980927,33,10
"64882",18,"Male","Standard","<p>All flowers need water.</p><p>Roses are flowers.</p>","MP","Valid","Believable","No-conflict","1",26,"Yes","true",788.799999713898,6.67051280292572,66,2492.59999990463,34,10
"64882",18,"Male","Standard","<p>All trees have branches.</p><p>Maples have branches.</p>","AC","Invalid","Believable","Conflict","6",114,"Yes","false",1959.59999990463,7.58049564971575,77,2148.59999990463,35,10
"64882",18,"Male","Standard","<p>All things made of wood can be used as fuel.</p><p>Trees can be used as fuel.</p>","AC","Invalid","Believable","Conflict","3",102,"Yes","false",1785.19999980927,7.48728573264827,76,2286.59999990463,36,2
"64882",18,"Male","Standard","<p>All birds have feathers.</p><p>Parrots are birds.</p>","MP","Valid","Believable","No-conflict","7",7,"Yes","true",1266.40000009537,7.14393350864211,74,3035.09999990463,37,10
"64882",18,"Male","Standard","<p>All plants need sunlight.</p><p>Solar panels need sunlight.</p>","AC","Invalid","Unbelievable","No-conflict","8",80,"Yes","false",2176.39999961853,7.6854274144365,79,2128.2999997139,38,0
"64882",18,"Male","Standard","<p>All things that need oxygen have lungs.</p><p>Dead people don't need oxygen.</p>","DA","Invalid","Unbelievable","No-conflict","3",110,"Yes","false",2116.80000019073,7.6576607934508,69,2481.69999980927,39,0
"64882",18,"Male","Standard","<p>All reptiles have legs.</p><p>Snakes are reptiles.</p>","MP","Valid","Unbelievable","Conflict","5",81,"Yes","true",705,6.55819780281227,85,2170.30000019073,40,0
"64882",18,"Male","Standard","<p>All birds can fly.</p><p>Planes are not birds.</p>","DA","Invalid","Unbelievable","No-conflict","4",6,"Yes","false",499.200000286102,6.21300681762834,80,2776.90000009537,41,0
"64882",18,"Male","Standard","<p>All trees grow leaves.</p><p>Pines are trees.</p>","MP","Valid","Unbelievable","Conflict","7",112,"Yes","true",588.700000286102,6.37791671652021,75,3951.59999990463,42,0
"64882",18,"Male","Standard","<p>All flowers need water.</p><p>Roses need water.</p>","AC","Invalid","Believable","Conflict","2",27,"Yes","false",956.699999809265,6.86348986248475,73,2293.90000009537,43,10
"64882",18,"Male","Standard","<p>All African countries are warm.</p><p>The North Pole is not warm.</p>","MT","Valid","Believable","No-conflict","1",3,"Yes","true",2470.40000009537,7.81213535986906,71,2125.30000019073,44,10
"64882",18,"Male","Standard","<p>All glass objects are fragile.</p><p>Sofas are not fragile.</p>","MT","Valid","Believable","No-conflict","8",35,"Yes","true",843.299999713898,6.73732276624133,69,1696.39999961853,45,0
"64882",18,"Male","Standard","<p>All things made of wood can be used as fuel.</p><p>Trees are made of wood.</p>","MP","Valid","Believable","No-conflict","4",101,"Yes","true",818.699999809265,6.70771771614943,75,2356.19999980927,46,10
"64882",18,"Male","Standard","<p>All vehicles have wheels.</p><p>Trolley suitcases are not vehicles.</p>","DA","Invalid","Unbelievable","No-conflict","2",123,"Yes","false",2421.30000019073,7.79205986507721,77,3651.80000019073,47,0
"64882",18,"Male","Standard","<p>All things that are smoked are bad for your heath.</p><p>Salad is not bad for your health.</p>","MT","Valid","Believable","No-conflict","4",106,"Yes","true",1326.90000009537,7.19060067361426,78,2177.19999980927,48,0
"64882",18,"Male","Standard","<p>All mammals have teeth.</p><p>Sharks are not mammals.</p>","DA","Invalid","Unbelievable","No-conflict","5",67,"Yes","false",1680.39999961853,7.42678713906822,78,2743.5,49,0
"64882",18,"Male","Standard","<p>All lemons are citruses.</p><p>Oranges are citruses.</p>","AC","Invalid","Unbelievable","No-conflict","6",60,"Yes","false",1697.80000019073,7.43708857441621,72,2998.69999980927,50,0
"64882",18,"Male","Standard","<p>All African countries are warm.</p><p>The North Pole is not an African country.</p>","DA","Invalid","Believable","Conflict","2",2,"Yes","false",433.700000286102,6.072353051501,75,8365.7000002861,51,10
"64882",18,"Male","Standard","<p>All lava is liquid.</p><p>Water is not lava.</p>","DA","Invalid","Unbelievable","No-conflict","6",58,"Yes","false",1119.7999997139,7.0209053766593,79,2291.69999980927,52,0
"64882",18,"Male","Standard","<p>All things made of metal shine.</p><p>Diamonds shine.</p>","AC","Invalid","Unbelievable","No-conflict","3",99,"Yes","false",725,6.58617165485467,69,2938.2000002861,53,5
"64882",18,"Male","Standard","<p>All plants are green.</p><p>Mushroom are not plants.</p>","DA","Invalid","Believable","Conflict","6",75,"Yes","false",478.39999961853,6.17044720183904,76,2586.40000009537,54,9
"64882",18,"Male","Standard","<p>All vehicles need fuel.</p><p>Bicycles do not need fuel.</p>","MT","Valid","Unbelievable","Conflict","8",125,"Yes","true",2208.40000009537,7.70002355045307,64,1849.5,55,3
"64882",18,"Male","Standard","<p>All cycling requires shoes.</p><p>Swimming does not require shoes.</p>","MT","Valid","Believable","No-conflict","7",15,"No","false",1770.09999990463,7.47879132109323,68,1817.7000002861,56,10
"64882",18,"Male","Standard","<p>All vehicles have wheels.</p><p>Trolley suitcases have wheels.</p>","AC","Invalid","Unbelievable","No-conflict","1",124,"Yes","false",436.099999904633,6.07787157463004,73,1784.19999980927,57,10
"64882",18,"Male","Standard","<p>All trees have roots.</p><p>Oaks are trees.</p>","MP","Valid","Believable","No-conflict","2",115,"Yes","true",538.900000095367,6.28953002511642,79,4706,58,10
"64882",18,"Male","Standard","<p>All things that are smoked are bad for your health.</p><p>Salad is not smoked.</p>","DA","Invalid","Believable","Conflict","3",105,"Yes","false",5887.90000009537,8.68065467658503,72,1639.09999990463,59,0
"64882",18,"Male","Standard","<p>All citruses are sour.</p><p>Oranges are citruses.</p>","MP","Valid","Unbelievable","Conflict","8",13,"Yes","true",431.199999809265,6.06657201915245,87,1616,60,2
"64882",18,"Male","Standard","<p>All Scandinavian countries are cold.</p><p>Indonesia is not a Scandinavian country.</p>","DA","Invalid","Believable","Conflict","5",82,"Yes","false",603.199999809265,6.40224881637754,71,1652.30000019073,61,10
"64882",18,"Male","Standard","<p>All lava is liquid.</p><p>Water is liquid.</p>","AC","Invalid","Unbelievable","No-conflict","7",57,"Yes","false",400.699999809265,5.9932130171661,81,1785.19999980927,62,0
"64882",18,"Male","Standard","<p>All mammals can walk.</p><p>Birds can walk.</p>","AC","Invalid","Unbelievable","No-conflict","2",63,"Yes","false",578.900000095367,6.3611297512497,80,1727.19999980927,63,3
"64882",18,"Male","Standard","<p>All Scandinavian countries are cold.</p><p>Indonesia is not cold.</p>","MT","Valid","Believable","No-conflict","5",83,"Yes","true",817.699999809265,6.70649552093467,73,2941.40000009537,64,10
"64888",18,"Female","Neutral","<p>All krirks need air.</p><p>Daisies are krirks.</p>","MP","Valid","Believable","No-conflict","5",55,"Yes","true",1845,7.52023455647463,90,2553.20000000298,1,9
"64888",18,"Female","Neutral","<p>All lemons are kelcks.</p><p>Oranges are kelcks.</p>","AC","Invalid","Unbelievable","No-conflict","6",61,"No","true",5644.09999999404,8.63836603074523,91,2083.29999999702,2,2
"64888",18,"Female","Neutral","<p>All hirks can walk.</p><p>Whales are hirks.</p>","MP","Valid","Unbelievable","Conflict","1",43,"Yes","true",1648.59999999404,7.40768172187551,95,2659.09999999404,3,1
"64888",18,"Female","Neutral","<p>All worbl objects are fragile.</p><p>Sofas are not made of worbl.</p>","DA","Invalid","Believable","Conflict","8",127,"No","true",4871.20000000298,8.49109559229498,70,1705.20000000298,4,3
"64888",18,"Female","Neutral","<p>All greembs grow leaves.</p><p>Pines are greembs.</p>","MP","Valid","Unbelievable","Conflict","7",39,"Yes","true",1387,7.23489842031483,96,1688.20000000298,5,7
"64888",18,"Female","Neutral","<p>All jilms are sour.</p><p>Oranges are jilms.</p>","MP","Valid","Unbelievable","Conflict","8",52,"Yes","true",1322.5,7.18727916373245,93,1853.10000000894,6,8
"64888",18,"Female","Neutral","<p>All African countries are clett.</p><p>The North Pole is not clett.</p>","MT","Valid","Believable","No-conflict","1",1,"Yes","true",2709.29999999702,7.90444557792376,91,1940.60000000894,7,9
"64888",18,"Female","Neutral","<p>All flowers need grurm.</p><p>Daisies need grurm.</p>","AC","Invalid","Believable","Conflict","5",24,"No","true",1157.60000000894,7.054104175325,87,4318.09999999404,8,9
"64888",18,"Female","Neutral","<p>All flowers need vak.</p><p>Roses need vak.</p>","AC","Invalid","Believable","Conflict","2",25,"No","true",426.5,6.05561236693173,89,1668.20000000298,9,9
"64888",18,"Female","Neutral","<p>All things that are smoked are rorg.</p><p>Salad is not rorg.</p>","MT","Valid","Believable","No-conflict","4",107,"No","false",1280.59999999404,7.15508399708005,86,2515.39999999106,10,6
"64888",18,"Female","Neutral","<p>All lava is rhully.</p><p>Water is rhully.</p>","AC","Invalid","Unbelievable","No-conflict","7",59,"No","true",765.5,6.64052921509774,91,2045.20000000298,11,3
"64888",18,"Female","Neutral","<p>All broans have feathers.</p><p>Parrots are broans.</p>","MP","Valid","Believable","No-conflict","7",11,"Yes","true",1291.40000000596,7.16348218019698,93,2142,12,10
"64888",18,"Female","Neutral","<p>All krirks need water.</p><p>Roses are krirks.</p>","MP","Valid","Believable","No-conflict","1",56,"Yes","true",824.300000011921,6.71453454133364,89,2146,13,9
"64888",18,"Female","Neutral","<p>All plants are slourby.</p><p>Mushrooms are not slourby.</p>","MT","Valid","Believable","No-conflict","6",77,"Yes","true",1007.59999999404,6.91532654447254,94,2631,14,6
"64888",18,"Female","Neutral","<p>All greembs have branches.</p><p>Maples are greembs.</p>","MP","Valid","Believable","No-conflict","6",40,"Yes","true",4474.59999999404,8.40617224123764,93,1669.5,15,9
"64888",18,"Female","Neutral","<p>All dogs have zems.</p><p>Labradors have zems.</p>","AC","Invalid","Believable","Conflict","4",19,"No","true",2038.20000000298,7.61982234439605,85,3953.40000000596,16,9
"64888",18,"Female","Neutral","<p>All greembs have roots.</p><p>Oaks are greembs.</p>","MP","Valid","Believable","No-conflict","2",41,"Yes","true",4148.09999999404,8.33040567706125,94,2184.79999999702,17,9
"64888",18,"Female","Neutral","<p>All things that need meiv have lungs.</p><p>Dead people don't need meiv.</p>","DA","Invalid","Unbelievable","No-conflict","3",108,"No","true",2168.29999999702,7.6816987293688,87,2342.29999999702,18,2
"64888",18,"Female","Neutral","<p>All humans have frelns.</p><p>Amputees don't have frelns.</p>","MT","Valid","Unbelievable","Conflict","3",46,"Yes","true",6114.20000000298,8.71836921372521,90,2070.10000000894,19,1
