subject_id,item_id,sequence,condition,confidence,is_correct_binary,fitted,residual,standardized_residual,absolute_standardized_residual
64652,128,54,Neutral,80.0,1,83.59346190754134,-3.5934619075413394,-0.2154632286776295,0.2154632286776295
64652,96,55,Neutral,72.0,0,77.57819047018751,-5.578190470187508,-0.3344671405485207,0.3344671405485207
64652,92,56,Neutral,91.0,1,88.15598012417082,2.8440198758291757,0.17052684031059417,0.17052684031059417
64652,118,57,Neutral,86.0,1,86.35568053209985,-0.3556805320998535,-0.021326530737164923,0.021326530737164923
64652,37,58,Neutral,86.0,1,85.81231948484577,0.18768051515422712,0.011253284658492053,0.011253284658492053
64652,59,59,Neutral,89.0,1,83.14902093774401,5.850979062255988,0.3508234877996633,0.3508234877996633
64652,54,60,Neutral,70.0,1,85.7865225606836,-15.786522560683593,-0.9465566097636436,0.9465566097636436
64652,9,61,Neutral,86.0,1,88.69844084063608,-2.6984408406360814,-0.16179795163512198,0.16179795163512198
64652,34,62,Neutral,81.0,1,89.7171203239927,-8.717120323992702,-0.5226767218088966,0.5226767218088966
64652,44,63,Neutral,80.0,1,83.9784181030342,-3.978418103034201,-0.23854512210365422,0.23854512210365422
64652,12,64,Neutral,88.0,1,88.51872204331133,-0.5187220433113282,-0.031102465843191963,0.031102465843191963
64685,40,1,Neutral,100.0,1,86.01897753286173,13.981022467138274,0.8382991996275766,0.8382991996275766
64685,37,2,Neutral,49.0,1,81.09380969302536,-32.093809693025364,-1.9243381549453908,1.9243381549453908
64685,98,3,Neutral,17.0,1,76.30407833756058,-59.30407833756058,-3.555860204207514,3.555860204207514
64685,97,4,Neutral,73.0,1,80.16704052990234,-7.167040529902337,-0.42973425971078594,0.42973425971078594
64685,12,5,Neutral,100.0,1,84.0647199052444,15.935280094755598,0.9554760805708927,0.9554760805708927
64685,93,6,Neutral,50.0,1,78.24672578786299,-28.246725787862985,-1.6936678040337905,1.6936678040337905
64685,19,7,Neutral,50.0,0,82.73160461651126,-32.73160461651126,-1.9625802059213806,1.9625802059213806
64685,39,8,Neutral,100.0,1,83.10833257185101,16.891667428148992,1.0128208661902625,1.0128208661902625
64685,77,9,Neutral,100.0,1,78.9149064169496,21.085093583050394,1.2642578263706672,1.2642578263706672
64685,126,10,Neutral,100.0,1,80.51353074963573,19.486469250364266,1.1684046438337068,1.1684046438337068
64685,53,11,Neutral,41.0,1,75.8242619660434,-34.824261966043395,-2.0880555054090175,2.0880555054090175
64685,34,12,Neutral,100.0,1,84.86885375252969,15.131146247470312,0.9072603823158366,0.9072603823158366
64685,4,13,Neutral,100.0,1,81.70084107769364,18.29915892230636,1.097213763477141,1.097213763477141
64685,74,14,Neutral,28.0,1,76.88721125812572,-48.88721125812572,-2.9312670204226863,2.9312670204226863
64685,128,15,Neutral,50.0,0,78.32035351670179,-28.320353516701786,-1.6980825073432972,1.6980825073432972
64685,30,16,Neutral,100.0,1,82.09603156185364,17.903968438146364,1.073518224230964,1.073518224230964
64685,9,17,Neutral,100.0,0,83.49226975932223,16.507730240677773,0.9898000722733018,0.9898000722733018
64685,47,18,Neutral,100.0,0,83.42516762643358,16.574832373566423,0.9938235022067045,0.9938235022067045
64685,78,19,Neutral,10.0,1,80.69137275163688,-70.69137275163688,-4.238640009166776,4.238640009166776
64685,59,20,Neutral,0.0,1,77.72381406009899,-77.72381406009899,-4.660303727551343,4.660303727551343
